4a Site1,4a Site2,4b Site1,4b Site2,4b Site3,4e Site1,4e Site2,4a Site3,4g Site1,4g Site2,4g Site3,5g Site2,5g Site3
-14.401662,50.259071,-69.154411,-41.389303,-84.508727,52.006161,-40.37666,-68.312653,-167.937891,-47.101164,-41.275061,-286.562434,-27.988334
-23.791016,-121.960266,-32.170595,-69.380505,13.324011,-11.809229,-22.836928,-33.793166,-124.144487,-13.122534,14.603856,-199.057603,-49.250491
-46.387749,-136.659483,-74.275703,-7.051456,-38.898923,29.670655,-68.398454,-36.635354,-131.03653,-42.782912,-220.364453,-287.152525,-108.416614
-51.740871,-130.953836,-44.217868,-15.975238,-115.306506,-34.107212,-126.445101,34.188233,-43.427495,52.155775,-84.229575,-248.638392,7.791161
-56.154006,-74.729564,2.391195,-67.284953,-34.329243,82.530285,-86.281629,-11.796323,-161.660317,-1.825004,-22.775266,-460.768578,-0.915848
-2.788652,-139.076729,-36.708488,-53.792925,-87.338726,45.339256,-64.188469,-9.879065,-148.099696,8.046413,-44.642332,-254.98671,-24.470971
-19.317175,-84.981708,-90.499501,-78.118584,-52.783867,-22.092204,-75.314397,-97.902048,-138.554275,-76.139903,-106.720909,-198.631705,-36.390857
-13.761381,1.739681,-3.83595,-78.125037,-5.112449,0.191917,-52.766181,-41.428738,-70.721295,-2.850792,-63.986275,-107.94196,-19.494752
-88.949825,-97.625525,-27.329889,-155.91643,-78.735682,-14.960683,-89.675429,-87.237629,-25.861712,-43.437772,-82.152665,-146.482383,-45.091174
-48.36404,-66.747203,-11.171816,-98.31743,-54.69754,-11.724862,-75.276157,15.768264,-83.745839,11.259529,-78.206058,-209.429486,-150.282483
-114.322304,-30.696443,-29.936662,-34.025235,26.055302,-14.072081,-45.861471,-56.328476,-61.548236,24.778086,18.848735,-294.904729,-4.769245
-81.330266,13.15934,-72.101042,-13.772136,-27.12172,16.388708,-38.679043,-29.053318,-162.039849,-19.525344,-131.276725,-292.738672,17.737624
-57.389636,-86.922866,-66.508681,-62.99801,-76.950591,-33.42176,-37.084196,-73.879919,-37.388921,-12.488228,-107.837756,-272.991775,-105.46831
-72.79223,-50.775072,-81.366116,0.953371,-80.875688,-24.114622,-49.560474,-34.582583,-154.082105,35.620082,-50.587218,-228.538014,-0.537989
-46.260123,-101.107038,21.560668,-22.370161,-32.971723,46.032356,4.857436,-5.433426,-69.076736,-73.865579,-140.984905,-318.965576,21.02483
-56.711832,-74.786685,-37.911853,-59.292076,-57.002456,-55.046719,21.214118,-25.723809,-39.514348,28.127671,-61.687334,-305.716611,-41.735136
-108.109977,-98.476365,-8.680958,-0.282259,3.9674,9.307138,-90.767898,-50.802796,-109.960554,-27.646325,-85.909028,-303.285742,-5.588537
-92.953553,15.236489,5.352405,-71.15747,-43.665778,-39.125495,-100.327898,25.08783,-113.567781,-5.469515,-22.870866,-236.143472,-55.609564
-49.884797,-50.54372,-23.379458,-67.107376,-92.514749,-52.574742,-120.179955,-5.839248,-146.906369,-19.982312,-61.560664,-283.368677,11.628306
-99.419459,57.50818,74.94323,-28.008171,-16.38584,-103.914332,-21.817115,-68.225896,-71.977718,-61.805161,-141.087675,-257.013908,14.958532
-7.467794,-48.09158,-148.025128,-11.641212,-11.772184,-119.293743,-63.954727,31.97342,-106.961343,-62.258783,-55.400917,-139.09561,-21.574052
-89.175919,-54.279768,-27.948899,-20.39148,-60.222264,58.049993,24.106496,-47.973992,-103.815864,-48.205105,-3.989388,-308.116888,-44.504907
-139.315012,-21.127122,-74.877027,-22.270737,-42.79773,-16.471402,8.633158,-26.190337,-70.765271,-31.872562,-22.546543,-273.390666,-35.248915
-50.274128,-13.041035,-39.661811,75.468074,-22.362513,-46.59783,-18.45797,-36.298364,-100.995425,-40.041343,39.14103,-278.146766,-11.079562
-61.731549,-27.398243,-104.952787,29.58581,-169.959353,-49.098009,-18.930951,-80.347737,-56.443674,-65.880589,-11.914389,-75.855015,-17.975668
5.61889,-7.5285,-43.436816,-30.029872,3.440644,-51.433756,-57.294753,-44.44444,-65.165023,-40.472738,-60.368532,-325.541422,-36.173367
-113.329976,-159.533456,-38.160891,-41.851051,20.8408,10.51839,-1.087211,16.012761,-90.506193,-46.211845,-57.214927,-289.852986,-59.398909
-18.732342,-129.059283,-48.391047,45.28572,-66.284977,58.134599,4.57685,-43.299152,-57.176448,4.462369,-41.185675,-162.033635,-33.938239
-22.529335,-104.726215,8.315527,22.699264,-46.986205,-72.887591,-14.441097,16.380821,-35.758941,-45.622232,-8.610453,-180.34701,-84.549596
-104.320154,-45.101212,-38.5029,-4.119882,22.716233,-43.443986,2.216486,0.681628,-37.398959,-59.04495,-79.523904,-104.560827,-6.392294
-81.205986,-89.056658,-21.138833,13.451398,-25.634423,-44.221214,16.108122,23.721228,-103.143796,34.593816,-4.896393,-126.852596,-26.731911
39.08845,-61.124728,-44.498932,-42.993232,34.306299,-42.770006,-90.518382,-11.934704,-116.314847,-2.219115,-12.962404,-210.813057,2.86083
-5.534523,4.504433,-126.662591,8.492148,-42.078818,9.033722,-40.638365,13.697329,-87.630306,-25.519225,-49.876193,-126.087318,21.795366
-7.821036,-69.115215,-105.062488,-137.586086,-50.03943,-76.640847,-22.295832,-58.059075,-82.952359,-33.431081,6.944862,-131.642156,-12.576897
7.284242,-126.822243,19.018186,-5.159771,-14.940607,-22.10989,-18.449366,-16.227144,14.562031,-17.36574,-28.572928,-189.461992,-29.445756
-25.668839,-138.156579,13.260437,1.278172,-24.190624,43.045334,-28.476133,3.463588,-192.664353,-76.715654,-8.325087,-208.877635,58.723734
-5.883702,-84.613887,-76.103097,-25.962092,-121.857496,-10.294208,-23.333809,-131.629489,-56.196548,-21.078127,-27.004371,-77.040216,-18.97899
-49.312392,-38.824833,-78.055488,-7.547142,-14.673166,-33.354362,-28.250278,-49.473956,-157.889614,17.87959,-43.049636,-191.288908,4.473841
-88.109979,-100.408441,-22.159841,24.730764,-163.892338,-68.885536,-36.203959,-35.697996,-43.64379,-18.723977,-21.286296,-177.665191,-79.360189
-110.529613,-69.404166,13.324967,-30.362321,-56.057211,27.247912,-26.265144,8.386988,-10.829329,9.891493,-15.789296,-143.792438,-72.72531
-90.86063,-2.690423,-24.667429,-62.017632,19.092037,31.428022,-85.128215,45.793117,16.804807,-27.402784,-2.027198,-217.322222,-19.17258
-35.189882,-18.150616,-65.038353,-44.362463,-33.9141,-109.572418,-53.364159,6.021127,1.340551,51.429215,-87.260095,-113.932256,14.516143
-4.725747,-44.147841,-15.688438,32.047032,-20.860637,-23.815872,-114.929603,84.953506,-19.567647,79.457223,-107.091598,-102.337649,-15.324202
-70.993755,-36.713507,-29.897227,-5.561291,-153.481259,-6.441528,-39.013882,-57.436958,7.184101,-52.738696,-33.313971,-133.088823,6.949403
-103.512095,-76.526605,-46.524218,-14.597403,-3.930833,7.99455,-20.409644,-3.453311,-48.982572,-0.544681,-59.912759,-170.562828,26.138474
-11.999473,-98.380765,-73.596943,-16.822971,-69.932356,-21.35226,-17.612388,47.889864,-125.269221,-6.666666,-91.066887,-179.691194,-62.336936
-32.913885,-86.089951,11.076455,-55.832551,-35.970934,-0.067398,-94.134691,-100.070495,51.192605,-39.018901,15.171959,-214.1201,-48.693621
-71.230126,24.163378,-88.806186,-44.585211,-1.553022,-24.982431,-62.494676,-17.968259,-62.336936,-21.919885,42.291767,-164.43678,-47.000784
-30.920625,-51.489682,-48.897249,-9.099925,-48.704615,-66.703227,-48.20869,0.238761,-192.279085,37.706791,-39.091079,-311.325702,-31.586718
-37.305271,-62.798206,-38.929037,-43.824952,-12.097224,8.721349,-70.944043,8.859969,-98.017007,2.15339,-21.040126,-288.715585,15.521138
1.515499,-114.563694,-46.01706,-85.045521,-29.378119,-79.471085,-100.21748,7.310293,-106.376271,8.807389,-124.571341,-216.501974,-155.5173
-33.258045,-77.535663,133.628246,-8.500035,-38.480434,11.383809,-109.809984,44.00229,-73.883265,14.884681,-99.380741,-168.763397,-66.120545
-38.083694,32.643576,-61.281512,-23.229127,-44.491762,-139.230884,9.04615,-80.45457,-62.812785,30.039432,-53.376826,-107.556453,-55.626772
-103.892583,-0.978227,-75.504641,-26.620776,23.286726,-7.734996,-50.171119,-24.709732,-163.913131,-43.603638,-37.400393,-122.655995,-86.443432
1.15437,22.633778,5.150689,-5.195143,-26.766088,-6.798116,-72.791274,50.252379,-62.577609,-22.791996,-31.185198,-114.595242,-106.114566
17.195094,-12.906,-4.247269,-140.079095,-25.298628,-39.243322,-62.3551,3.497526,-24.059413,-4.388996,-51.336483,-55.390162,-1.022442
-24.084986,-21.366839,0.345833,-46.023274,12.695202,7.529217,-63.796031,-8.774646,-43.520227,-24.728852,-43.391167,-138.025607,-3.268086
-24.595012,-73.123006,-79.183329,-92.972434,-39.777726,-48.170211,56.945096,9.771037,-158.690503,-131.234422,-46.114094,-112.813019,-113.987704
-20.276999,-48.45486,-70.726314,-15.830404,-4.149279,11.643841,-22.927509,-66.415471,-43.188495,-42.025282,-115.822029,-338.473951,-10.55902
-13.073778,-56.009411,-91.178022,-45.329935,-64.298887,16.387035,3.530986,-52.216959,-168.92281,-19.789439,-41.269086,-220.01623,-85.004891
27.613582,-55.852149,-33.044618,-41.307565,-74.480765,-92.039856,-1.903874,-50.354671,-62.030299,-38.775121,-70.088184,-187.503626,-22.160319
7.779928,-16.30936,-35.753683,-79.086056,-18.33847,-64.549359,-10.28417,26.835876,-74.643046,-26.686023,49.144853,-106.615032,25.720224
-79.729444,-77.748134,-72.614892,14.004683,-67.241933,36.687695,-23.323293,-27.93432,-78.690989,-17.41115,36.63392,-62.005204,-39.500725
-26.706099,-61.148628,9.148681,-26.636072,-71.59245,-41.68399,-73.923656,-106.089949,-76.796914,-76.881759,-43.30202,-119.550907,-70.976308
-39.768644,-0.277479,-90.063565,-47.983313,-47.480457,-90.033451,-3.207858,33.057046,-18.115005,-68.115239,-23.614156,-147.210616,-59.46081
-97.699854,-84.607912,-38.603519,-24.450178,-44.230535,36.725696,37.334668,-32.095788,35.964481,-28.009127,54.383255,-105.070136,33.737479
-89.468933,-5.579694,-175.376766,-23.64666,-26.401135,9.105661,-62.430146,-59.719647,-48.267723,-23.224825,-39.190025,-18.640327,-83.07162
-67.451297,-46.461361,10.548504,-59.900331,21.607034,-30.589849,4.52666,-34.906906,-70.271019,-86.883909,-57.305269,-62.945669,-36.74147
-19.562628,-62.082401,-79.996646,-60.953365,-84.079005,-56.091149,-39.403691,27.153985,-54.51351,18.809061,-42.078101,-77.977096,4.59836
-86.816989,-81.845789,-42.489659,-103.556071,-32.052051,-12.667,-44.129438,13.926769,-30.802081,-31.516452,-74.859819,-88.34396,-131.097714
-18.273223,-147.416873,-100.423259,-218.632898,-33.667213,-15.553164,-6.114337,-46.043589,-36.449173,27.088977,25.047917,-44.549122,-85.476199
10.952653,-81.693785,-77.821507,-64.463558,10.702181,-1.866112,-92.903602,0.119022,-90.492809,-11.371859,-30.316194,-37.027314,-106.454902
-33.300587,-24.81537,-48.554762,-119.828386,-6.158791,-64.543384,-92.971478,-59.323624,-77.58657,11.325254,-130.026994,-132.547966,111.52457
-84.416951,-53.127788,32.69759,-57.93121,-38.505768,-56.928844,-87.378639,-21.620179,-42.583347,-34.470253,-122.798678,-91.550862,-87.210144
-19.573144,-129.680683,1.901006,11.59389,-57.019425,-41.901241,-5.606462,-37.958458,-91.149581,-27.075115,-67.118609,-61.276015,-17.089695
-22.479862,-113.900469,10.336272,-46.424794,-99.29494,-19.985897,7.842068,23.133049,-77.14442,-27.45154,-16.283309,-17.23907,-72.77311
-45.338778,-65.868161,-19.883127,9.571233,-29.813577,-11.973661,-23.320903,33.326877,6.643961,13.966921,-67.727103,4.625367,-61.919403
-78.036129,-39.745461,-26.711118,-9.042326,-44.749165,-14.787408,-62.248745,-4.59358,-93.110576,-13.530985,-56.244109,-2.223178,-43.683225
-56.580382,13.005663,-13.43658,-43.638532,-115.25775,31.413204,-85.921456,-60.504762,-77.57223,3.994168,-22.938742,-43.859846,-72.004964
-19.952915,-92.492522,-38.759586,32.580719,-66.575123,-0.628092,-78.57125,52.069496,-111.629491,-58.662789,-52.480098,11.494466,-1.852967
-53.270949,-19.618076,-31.443318,-31.693312,-1.335771,22.661502,-20.949306,4.471212,-186.868364,-31.264068,-27.046435,1.953108,-93.892823
16.035944,-41.656983,-4.040773,-26.455388,3.829019,-42.933482,19.329603,-43.43825,-6.163571,-37.962521,29.429504,2.144786,-61.859414
-127.810747,-25.390404,-60.300417,-3.183002,-116.307677,-24.542193,-55.901144,-33.996077,-58.431915,-29.616163,-90.747822,-39.56167,3.113214
-93.300342,-22.408879,20.319063,-37.656362,-39.935944,7.0505,-44.727894,-12.384502,-54.110556,35.064168,7.64083,-30.018878,9.545182
-55.124155,-45.322287,-5.521856,-104.714743,-86.291906,39.98948,-44.643049,-31.176355,-116.496487,-42.343152,0.034416,-86.834914,-75.294799
-80.280578,0.16969,-15.612197,-30.048275,-97.148959,86.707527,-123.878719,-57.528734,-82.086462,-0.601563,1.18783,-21.00571,-8.738079
21.305655,-71.023152,-46.17002,-6.6442,-31.951193,-2.71982,17.051455,-15.731936,-98.050228,-51.901718,-49.310958,-53.990578,-66.794047
-87.570078,-83.859125,-62.466713,5.543605,-83.504449,-75.75105,-66.742901,-54.366764,-15.353599,-28.369778,6.929805,4.075906,-86.207539
-67.209429,-2.064482,-67.427636,-88.337746,-48.24215,-13.302023,-67.715392,-77.743354,-19.894599,-36.320113,16.356204,18.406824,-35.323005
-90.689267,-96.304572,-60.366381,-51.820458,-54.783102,-107.680255,-91.710514,-49.294945,-64.185123,6.029253,-21.884991,29.966298,1.502832
-30.507872,-32.001622,-48.212036,-12.409836,-55.09428,7.314834,-26.217105,-14.01018,-115.189396,-34.782148,-27.332757,-70.097027,-30.946198
-9.515307,-10.212948,-111.496129,-110.986581,-65.497233,17.27492,36.279722,-30.001431,-193.647838,31.482514,48.049038,-106.24984,-22.521448
-10.74544,-46.19392,-40.042299,-103.873463,-10.717238,-85.518024,26.542862,-11.979158,-118.492854,-29.873805,-17.393942,-57.670939,-0.867092
-22.550128,-64.230055,-58.494294,-172.360347,-56.412843,-5.188929,-27.099254,-21.189979,-130.58721,-45.375823,12.569966,-152.502793,17.360482
-116.14922,-72.100564,-64.892802,-110.314752,-35.809609,-71.69044,-53.540541,-3.114648,11.993259,-70.686162,-142.809192,-123.549855,-16.276617
-88.880993,-40.35515,-54.625362,-181.230115,-47.622901,-45.82347,-40.824785,10.717238,-108.971572,-7.200353,-66.490995,-125.848796,-37.245999
-31.276496,-62.929895,-158.243095,-181.906724,-24.428668,-71.663194,-55.199201,-33.683226,11.282951,10.322888,-64.872726,-82.917704,-54.299844
-71.534373,-44.400703,-2.228675,-150.643134,-32.180394,-43.936804,-30.39602,-26.523025,-61.197623,-40.741374,-47.104749,-37.561479,-25.944406
-60.0368,-42.81924,-61.565205,-139.7433,-75.112203,4.222174,-4.028823,-50.047078,-55.104318,-21.42157,-53.544604,-109.909408,-21.577637
-71.255699,-46.207065,-99.250725,-114.01495,-4.490332,-39.15776,-41.939959,-27.754114,-119.681401,-26.839939,-51.27506,-82.673207,-65.278309
-23.2069,-35.308665,-13.686574,-126.243624,-75.595461,-12.952605,-59.979918,-42.89572,-83.85315,-56.18412,-43.155752,-83.766871,-27.381035
-10.305202,-20.906764,-70.188325,-122.570433,-8.251236,-31.82524,-113.132323,27.575103,-104.283826,46.36361,-131.994442,-79.473953,-58.354001
-93.46573,-75.960414,-80.529616,-212.493227,-52.579044,-1.753543,-70.827411,-5.67864,-145.463765,13.227455,-11.768121,-63.244419,27.452974
-21.626871,21.867544,-61.007618,-55.874376,-46.705141,81.153884,-62.639988,0.80304,-155.722362,-27.365978,-92.728176,-173.591197,-21.767642
7.274921,-26.981188,-38.889363,-162.32163,-36.811019,-33.957359,-56.164044,21.023157,-204.306043,-24.103389,-38.061945,-71.02124,-40.774356
-49.304505,-68.832,-68.960104,-103.276919,-78.915171,-76.519435,-53.980779,32.312083,-161.057081,-9.510766,-105.568212,-107.34446,1.544418
11.797279,-37.505553,2.743003,-76.989787,-16.904709,36.778276,-56.096168,-90.385737,-68.008884,-6.184364,-51.155082,-135.836367,-47.754351
10.172796,-30.441191,-47.518219,-121.914139,-78.761733,30.623787,-18.641522,-32.488465,-83.042223,26.191054,-74.273074,-80.308541,-23.481272
-79.141982,-62.190907,-48.615946,-72.09196,-55.116985,41.705978,-39.744505,-39.295424,-133.368692,30.816899,-70.340807,-217.003396,-17.493366
-26.181494,-57.864529,0.360173,-11.710522,90.818327,-7.934083,12.778135,24.420064,-228.375494,-64.822297,-6.081116,-206.152796,16.77302
-26.065101,-45.995311,16.219496,-11.478453,-48.5887,-34.969524,-8.300231,39.82457,-63.153838,45.607414,-9.397002,-166.341849,-66.076569
-71.811613,-8.487846,-72.209787,15.817976,-103.460949,-33.163879,-45.230272,-55.132998,-125.892294,19.732318,-47.654449,-164.200409,-97.92786
-40.336747,33.944931,-23.39332,-51.986324,-11.261919,40.505003,-74.743904,-13.224826,-107.512716,-35.392793,-63.133284,-179.819059,-61.628301
-11.614205,21.196193,40.284406,-141.164633,-49.600387,-18.14727,16.252717,-16.769196,-120.332437,-38.700314,-57.416404,-118.473495,-10.293013
-79.878341,-57.525388,-81.03056,-209.874026,-108.46298,-16.746252,-54.865796,-69.403927,-67.808841,-30.744243,-2.787935,-167.191255,-115.082085
-43.256132,20.826938,-112.492759,-176.693417,-49.110676,6.267536,3.913147,-43.093612,-64.756572,-45.496279,7.416409,-233.058938,-91.416544
-56.208976,5.374154,-59.788001,-198.965588,-15.318466,14.182021,-45.394465,-78.513412,-196.813393,-79.506218,-9.713916,-244.24605,-18.550941
31.886424,-52.629712,-54.408589,-74.810585,-133.492494,-5.127984,-24.015915,-24.322074,-48.167582,-7.672139,-21.847229,-144.730035,-175.362426
-85.802673,34.063236,-19.400825,-181.010713,-31.256898,-31.717212,-13.497286,-55.750335,-134.108875,-2.003059,-31.470803,-260.597474,-1.769556
-87.107135,-45.220712,-122.854843,-154.656422,-98.146306,-65.437005,-34.48053,-66.02136,-156.749106,-51.645032,-51.19141,-244.211156,-56.599263
-71.234906,28.97158,-31.75832,-130.007157,-57.93599,-30.272218,-49.391023,-2.587653,-74.857429,-12.34196,-60.037039,-233.876557,20.535597
-99.138873,10.599172,55.174345,-192.904309,-32.920338,-30.28369,35.986708,-33.916012,-76.711113,-14.888266,-127.378635,-223.932723,5.643746
-84.953984,68.13173,10.559737,-27.021101,-2.122798,-82.333588,-27.294278,19.442411,-75.104077,-77.038782,23.044619,-313.559157,-49.921842
-97.670457,34.953511,-71.353928,-100.706713,-81.62806,81.938999,-11.284146,-61.489442,-85.246759,-39.001454,-38.496925,-246.127936,-35.14256
38.56504,-60.028674,-57.454883,-165.109326,27.075593,-67.038544,-17.03592,-66.460881,-191.502335,-72.080488,-35.064407,-408.006938,-6.533543
-52.602705,45.391119,-47.200588,-176.81937,-73.668404,16.310555,-43.418413,-14.91121,-141.60272,-10.340335,-86.525409,-230.056381,-39.068135
-25.622473,-31.415833,-48.555957,-215.638706,-33.568745,-52.594818,-74.07805,-8.989268,-60.716277,-65.524479,11.18998,-246.191271,-3.068999
-41.447858,11.315216,-88.169012,-41.240406,-81.440684,-2.553954,32.993472,10.519346,-86.344247,35.163353,-90.508583,-96.590655,-82.656238
-54.806524,-1.938768,-53.304409,-43.89235,-73.249915,13.032909,-0.235415,-37.487389,-83.665774,4.848832,-110.564985,-171.764281,-62.600314
-17.897993,-22.993473,-62.809917,21.949521,3.001123,-48.325083,-47.892254,-4.620587,-3.639253,24.42341,13.299633,-297.142486,12.98726
-69.848706,-31.700243,-10.065485,-90.104434,-58.21801,-17.229271,-77.769166,10.291818,-74.926261,37.807171,-35.105037,-252.975286,-52.385454
-27.512246,-105.091885,-112.213607,-220.627114,50.532726,-44.243202,-87.645602,-29.729688,-127.174529,-26.641091,-154.34859,-308.60875,-40.555432
-78.367622,43.871079,-54.002289,-53.620128,39.784418,-45.355508,-32.085272,1.986568,-74.561069,-52.459544,-22.160797,-160.932562,-54.858626
-67.184573,-59.098008,-41.206946,-26.228338,44.206874,-62.799401,-63.184191,4.248464,9.244759,77.937422,-48.035654,-132.992745,-70.876884
0.185942,-38.955566,-0.318826,-33.384476,-10.654381,-35.142082,-30.438323,-9.398436,-36.620536,-0.519108,-40.22848,-181.814709,-103.341927
-29.832219,-87.828915,6.219736,2.344829,-66.460403,3.920078,-84.643762,-39.191937,-77.13486,-14.975501,-31.388109,-233.063001,-74.423644
9.158002,-37.996937,-97.060529,-188.709142,50.907717,-18.4269,37.692212,-22.232975,-140.608241,11.376161,7.396811,-87.702245,23.285053
-80.459111,-23.597904,-49.858507,-78.71943,-39.860659,-10.977748,-69.446708,-8.108314,-103.90286,-22.288901,-17.471856,-210.083629,-20.626178
-128.212745,-27.668313,-37.461816,-139.49713,-119.51673,-34.514229,-77.520367,-26.087089,-194.898047,-6.719246,-26.480483,-94.399503,-21.195954
18.826269,-12.467674,4.82063,-48.629091,20.456727,-56.451561,17.400634,-38.761498,-62.994425,2.789608,-3.974809,-25.897084,-24.047224
-12.430868,-55.939145,-39.015316,-89.509085,-28.422358,8.168064,6.614564,-57.926191,-62.5224,86.316045,-93.424622,-84.644479,-13.361773
-23.233668,-39.14581,-24.344062,-147.797122,9.554025,-30.392435,-27.884847,8.946487,-97.334184,-51.637384,-92.412218,-85.510615,-79.33844
-37.920935,-91.043226,-53.907406,-78.223983,6.359551,-8.509356,-22.508781,-82.047983,20.686167,86.392286,-63.405505,-84.335691,-33.594557
-70.004773,-57.415209,33.732699,-144.777357,4.291962,69.487338,-13.336917,-15.804353,-70.314756,-17.347815,-68.654901,-163.410753,-168.501214
-28.697208,-28.95007,-59.469892,-198.790401,-19.163737,5.537869,-55.769933,-36.931475,-29.943832,-30.972966,-66.457535,-74.304383,-86.394676
-58.844429,-12.607489,-5.933892,-114.9112,-85.273766,-56.707769,-2.07691,-43.463345,-81.226779,25.882505,-143.534318,-40.228719,-21.673476
-74.501558,20.351328,-87.115739,-26.31151,44.794575,-22.782675,-53.790774,-50.850835,-42.055396,31.368272,-105.835653,47.756024,-14.287898
-35.415737,-83.76711,25.724287,-123.367976,-6.012523,-2.861308,-4.746779,-75.062013,-42.167009,-6.867904,-126.56245,-57.293797,-36.662839
-75.789529,-30.395303,-91.61109,-170.224882,-107.72447,40.499267,-98.993322,-16.265862,-57.338251,-22.443295,-131.431358,-179.375953,-160.525784
-61.292028,-37.61621,-68.989262,-187.405158,-2.275997,32.994189,-13.946128,7.902774,-81.19547,-80.143153,-162.33597,-143.480065,-8.85734
80.33746,-67.69914,-104.633722,-297.131492,-93.423427,-6.528524,12.753996,11.98585,-46.022079,-18.301186,-84.583534,-174.028567,-62.742997
-75.070378,-53.541975,-34.856716,-178.234011,-20.915368,-9.68906,-31.619222,-11.216748,-77.262008,47.168562,-84.059885,-158.760769,-49.428546
33.744171,-10.573121,-65.423621,-98.89103,48.563605,-35.273293,-1.418704,-14.331396,-36.124372,14.041489,-45.790727,-307.340616,66.064619
-66.090909,-93.392118,-10.518868,-104.111985,1.784852,77.858791,-75.521132,17.790204,-41.206468,17.036159,6.556009,-205.282836,-54.956616
-4.953036,-33.25446,-92.52407,-137.008662,-10.713175,42.528377,-74.223362,-10.074806,-108.315517,26.996962,-43.015698,-199.986596,4.603379
-21.009056,-44.67388,-47.177644,-175.141351,-42.589561,29.71487,-75.732886,-28.327236,-20.738747,8.265576,-67.0634,-116.254619,3.629215
-51.899567,-56.508682,-60.791562,-188.453651,-49.544222,-20.873782,-43.511623,23.829256,-55.414779,-54.170784,-72.860823,-27.194376,-4.677708
-46.474506,-38.469201,-80.821196,-156.569139,-68.816226,6.000573,-20.412273,-25.583277,-34.429384,-9.460098,-22.996341,-167.101869,5.708276
5.605506,-25.182952,-48.349222,-220.918933,-4.388518,-35.763004,22.736548,-49.076738,5.360292,17.399439,-47.680739,-249.710546,-79.443839
-9.013885,-85.388964,-37.014408,-190.2918,2.211706,77.198434,3.064936,6.19488,23.154559,-17.653496,-43.566832,-151.892148,10.005974
-26.52183,9.011017,14.093352,-128.205575,-44.621061,-52.58956,-54.995334,-50.156062,-39.82457,-63.686569,-32.292963,-123.589529,-56.028053
-66.412603,-1.608709,-39.938573,-151.301101,-47.353548,7.134628,-19.276545,25.663581,-45.177692,13.042469,-96.976401,-143.554633,-60.241862
14.648788,-164.886578,9.007432,-111.035815,-20.545396,40.159648,-70.060699,11.185917,-46.292627,4.90667,-28.574601,-248.013885,13.337156
-34.030015,-5.944886,8.996916,-168.933565,-30.739463,-43.385431,20.399845,-51.847943,20.791566,13.020242,-12.024568,-255.355965,-23.650723
56.463989,36.051955,36.93745,-53.500389,-37.074397,-41.708607,-33.319229,-0.408451,-91.94569,50.722253,-31.506653,-78.788262,-42.521924
-47.084912,-33.864866,-61.630213,-46.693669,-42.770484,21.808989,14.128007,-19.773665,-79.298288,23.592168,-136.157583,-107.403971,-51.824043
1.035109,-29.16278,-39.271763,-42.546063,-89.477298,-52.887832,54.093587,-15.473816,-21.395758,27.420948,-103.934408,-282.676055,-25.01852
-38.91398,-77.643213,-51.895265,-58.551176,-17.159483,-34.719291,19.224204,-17.043568,53.226256,-44.464038,-48.539227,-338.337004,-46.453952
-8.681914,-19.911807,-68.546395,-41.832887,-49.191219,72.892371,24.417674,-26.328479,-48.582486,-32.743239,-86.257968,-181.256405,-44.939648
-106.996476,-63.787188,-31.34007,-52.723161,-17.595658,-26.18962,-60.557103,-0.668005,52.468148,-64.291717,-20.849643,-252.954493,-50.373791
-39.933554,17.034247,-16.98573,-219.285846,-91.359423,-36.99242,-41.00284,-71.426345,-41.865869,-24.434882,-168.282768,-208.149402,-41.56449
-76.651124,-7.386295,-46.693191,-23.538632,-64.450174,23.007574,-55.073248,-59.395563,-12.206925,-49.488535,-28.746681,-174.276888,-3.692072
-27.443653,-110.767418,-43.758271,-46.116484,44.883483,-7.641308,-12.729618,9.284433,15.985993,24.190863,1.767166,-153.924365,-77.222812
-58.811925,-8.870724,-0.470591,-68.077955,73.757073,-110.510971,-45.127741,-27.641784,-39.366646,-39.011731,-37.359763,-176.607377,-86.943659
-31.548478,-76.050517,21.789152,-34.23675,-115.94607,-15.577303,31.610379,-23.249681,-85.47118,-46.800741,-4.513276,-239.138381,-67.59637
-7.510575,-48.834153,1.267417,-21.983937,-52.981759,-24.092395,-44.236749,-17.157571,-0.265768,-51.184479,-85.302446,-345.931946,-94.451366
-29.701008,-77.698422,-86.30051,-19.933078,-30.384548,-59.93403,29.997846,-47.717784,23.685856,-71.159143,-30.170643,-284.880591,-67.110722
-77.771078,-32.092203,-16.978799,-109.433081,-92.210024,39.209145,-76.747919,-88.748348,3.79771,-44.787405,-13.897611,-306.601867,-80.690224
-71.115645,106.961343,-124.001804,-31.99493,-101.652675,-9.918978,-15.430079,-14.27069,26.473074,-60.935679,-83.726241,-263.327332,20.643864
-84.819427,-48.793762,-67.816489,-57.945311,-99.573614,14.711167,-39.998562,-39.977769,-113.475288,-22.782436,16.215433,-318.415876,-76.997435
-40.153912,18.090866,-33.216937,1.955259,-111.956443,-67.198674,41.555408,-48.244301,5.747472,-80.212702,-17.421427,-277.529668,-12.861068
-13.101024,-43.21598,-28.278958,-70.969855,-6.268731,-9.852775,-61.457416,-50.196692,-72.72531,-30.770772,-88.152521,-238.783944,-50.845099
14.452808,-98.603752,-122.040331,-56.938882,-40.898875,-54.607915,-102.263559,0.183791,-61.845791,-177.494545,-27.966585,-232.535289,-41.108956
-108.733289,-89.378113,-73.002311,-54.210458,-73.816106,-36.164046,-60.092487,-39.15298,-38.919716,-88.585828,-97.425721,-130.177564,-32.462414
